target_id,description,frozen_value,reconstructed_value,method,status,source_paths,notes
cc_S_composition_olmo3-base_common,"Base Bank-S composition specific effect, common frame, all-four cohort, equal-family",-0.0009472884018631551,-0.0009472884018631551,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.036832,0.030354] frozen [-0.036832,0.030354]"
cc_S_direct_olmo3-think_own,"3.0 Think Bank-S direct specific effect, own frame, all-four cohort, equal-family",-0.12871328626608694,-0.12871328626608694,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.233501,-0.041174] frozen [-0.233501,-0.041174]"
cc_S_composition_olmo3-think_own,"3.0 Think Bank-S composition specific effect, own frame, all-four cohort, equal-family",0.09786681420553257,0.09786681420553257,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.000106,0.211590] frozen [-0.000106,0.211590]"
cc_S_direct_olmo3-think_common,"3.0 Think Bank-S direct specific effect, common frame, all-four cohort, equal-family",-0.12790614377967466,-0.12790614377967466,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.209375,-0.057302] frozen [-0.209375,-0.057302]"
cc_S_composition_olmo3-think_common,"3.0 Think Bank-S composition specific effect, common frame, all-four cohort, equal-family",0.11054823019350057,0.11054823019350057,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [0.030494,0.203696] frozen [0.030494,0.203696]"
cc_S_direct_olmo31-think_own,"3.1 Think Bank-S direct specific effect, own frame, all-four cohort, equal-family",-0.13643363485598992,-0.13643363485598992,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.227056,-0.053804] frozen [-0.227056,-0.053804]"
cc_S_composition_olmo31-think_own,"3.1 Think Bank-S composition specific effect, own frame, all-four cohort, equal-family",0.11597255598377053,0.11597255598377053,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [0.045746,0.191989] frozen [0.045746,0.191989]"
cc_S_direct_olmo31-think_common,"3.1 Think Bank-S direct specific effect, common frame, all-four cohort, equal-family",-0.15473195787669874,-0.15473195787669874,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.247620,-0.076342] frozen [-0.247620,-0.076342]"
cc_S_composition_olmo31-think_common,"3.1 Think Bank-S composition specific effect, common frame, all-four cohort, equal-family",0.17014846764162514,0.17014846764162514,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [0.091868,0.261034] frozen [0.091868,0.261034]"
cc_S_direct_olmo31-instruct_own,"3.1 Instruct Bank-S direct specific effect, own frame, all-four cohort, equal-family",-0.015453619138433546,-0.015453619138433546,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.057771,0.025450] frozen [-0.057771,0.025450]"
cc_S_composition_olmo31-instruct_own,"3.1 Instruct Bank-S composition specific effect, own frame, all-four cohort, equal-family",0.0344849660030484,0.0344849660030484,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.005847,0.075593] frozen [-0.005847,0.075593]"
cc_S_direct_olmo31-instruct_common,"3.1 Instruct Bank-S direct specific effect, common frame, all-four cohort, equal-family",-0.03137253713691333,-0.03137253713691333,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.070894,0.006793] frozen [-0.070894,0.006793]"
cc_S_composition_olmo31-instruct_common,"3.1 Instruct Bank-S composition specific effect, common frame, all-four cohort, equal-family",0.05015821950818302,0.05015821950818302,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/common_cohort_analysis_olmo-lineage-common-cohort.json,"ci95 recon [-0.013233,0.118856] frozen [-0.013233,0.118856]"
cc_csv_vs_json,registered checkpoint_estimates.csv consistent with JSON payload,consistent,inconsistent,verified_registered_summary,failed,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/olmo-lineage-common-cohort/common_cohort_analysis/p4-lineage-common-cohort-analysis-olmo-dev-v1/checkpoint_estimates.csv,240 joined rows
wedge_think_sft_capable_rate,think_sft overall exact-generation capability rate (972-item battery),0.006172839506172839,0.006172839506172839,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/olmo3-think-sft/ol2-stage-wedge-think-sft-tier1-v1/g5_capability.parquet,6/972 items
wedge_think_sft_bank_s_rate,think_sft Bank-S capability rate,0.008333333333333333,0.008333333333333333,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/olmo3-think-sft/ol2-stage-wedge-think-sft-tier1-v1/g5_capability.parquet,
wedge_think_sft_bank_s_fully_capable_facts,think_sft Bank-S facts capable on both direct and composed,0,0,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/olmo3-think-sft/ol2-stage-wedge-think-sft-tier1-v1/g5_capability.parquet,
wedge_think_dpo_capable_rate,think_dpo overall exact-generation capability rate (972-item battery),0.0030864197530864196,0.0030864197530864196,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/olmo3-think-dpo/ol2-stage-wedge-think-dpo-tier1-v1/g5_capability.parquet,3/972 items
wedge_think_dpo_bank_s_rate,think_dpo Bank-S capability rate,0.002777777777777778,0.002777777777777778,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/olmo3-think-dpo/ol2-stage-wedge-think-dpo-tier1-v1/g5_capability.parquet,
wedge_think_dpo_bank_s_fully_capable_facts,think_dpo Bank-S facts capable on both direct and composed,0,0,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/olmo3-think-dpo/ol2-stage-wedge-think-dpo-tier1-v1/g5_capability.parquet,
wedge_joint_incapable_both,SFT/DPO paired transition count: incapable_both (lost_at_dpo == capable-SFT-not-DPO),965,965,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/*/*/g5_capability.parquet,paired on item_id across 972-item batteries
wedge_joint_capable_both,SFT/DPO paired transition count: capable_both (lost_at_dpo == capable-SFT-not-DPO),2,2,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/*/*/g5_capability.parquet,paired on item_id across 972-item batteries
wedge_joint_lost_at_dpo,SFT/DPO paired transition count: lost_at_dpo (lost_at_dpo == capable-SFT-not-DPO),4,4,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/*/*/g5_capability.parquet,paired on item_id across 972-item batteries
wedge_joint_onset_at_dpo,SFT/DPO paired transition count: onset_at_dpo (lost_at_dpo == capable-SFT-not-DPO),1,1,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/*/*/g5_capability.parquet,paired on item_id across 972-item batteries
wedge_joint_onset_detail,the single onset-at-DPO item is Bank-F bridge_supplied,F:bridge_supplied,F:bridge_supplied,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge/*/*/g5_capability.parquet,frozen claim: 1 Bank-F onset at DPO
wedge_route,stage-wedge joint router route,null_or_unresolved,null_or_unresolved,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/stage-wedge-joint/ol2-stage-wedge-joint-analysis-v1/stage_wedge_joint_analysis.json,effects blocked: At least one frozen stage capability gate failed; intervention effects and adjac
h6_base_measurement_eligible,olmo3-base H6: measurement-eligible rows of 336,34,34,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-base-v1/transport_rows.parquet,joint summary 34
h6_base_decision_eligible,olmo3-base H6: decision-eligible rows of 336,13,13,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-base-v1/transport_rows.parquet,joint summary 13
h6_base_passing_rows,olmo3-base H6: transport rows passing of 336,9,9,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-base-v1/transport_rows.parquet,joint summary 9
h6_base_max_backend_relative_error,olmo3-base H6: max backend tangent relative error,0.02216238880688507,0.02216238880688507,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-base-v1/transport_rows.parquet,claim text rounds to 0.02216
h6_base_l56_eps010,olmo3-base H6: L56 eps-0.10 passage fraction (12-row cell) vs 0.90 floor,0.75 (gate_passed=False),0.75 (gate_passed=False; 9/12),recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-base-v1/transport_rows.parquet,row_passage_floor=0.90 from frozen config
h6_base_route,olmo3-base intrinsic transport route,no_common_licensed_regime_measured,no_common_licensed_regime_measured,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-base-v1/transport_result.json,late_anchor_valid_epsilons=[]
h6_olmo31_think_measurement_eligible,olmo31-think H6: measurement-eligible rows of 336,77,77,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-olmo31-think-v1/transport_rows.parquet,joint summary 77
h6_olmo31_think_decision_eligible,olmo31-think H6: decision-eligible rows of 336,37,37,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-olmo31-think-v1/transport_rows.parquet,joint summary 37
h6_olmo31_think_passing_rows,olmo31-think H6: transport rows passing of 336,12,12,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-olmo31-think-v1/transport_rows.parquet,joint summary 12
h6_olmo31_think_max_backend_relative_error,olmo31-think H6: max backend tangent relative error,0.025295454600777884,0.025295454600777884,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-olmo31-think-v1/transport_rows.parquet,claim text rounds to 0.02530
h6_olmo31_think_l56_eps010,olmo31-think H6: L56 eps-0.10 passage fraction (12-row cell) vs 0.90 floor,1.0 (gate_passed=True),1.0 (gate_passed=True; 12/12),recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-olmo31-think-v1/transport_rows.parquet,row_passage_floor=0.90 from frozen config
h6_olmo31_think_route,olmo31-think intrinsic transport route,late_only_regime_measured,late_only_regime_measured,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/ol2-transport-validation-olmo31-think-v1/transport_result.json,late_anchor_valid_epsilons=[0.1]
h6_all_rows_under_imported_ceiling,all 672 transport rows under imported backend ceiling 0.07870368901355948,True (672 rows),True (672 rows),recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation/*/*/transport_rows.parquet,ceiling imported from gm2-backend-parity-calibration-v1
h6_joint_route,H6 joint route,h6_fail_in_band_with_checkpoint_specific_late_anchor,h6_fail_in_band_with_checkpoint_specific_late_anchor,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/transport-validation-joint/ol2-transport-validation-joint-v1/transport_joint_result.json,
bw2_shared_capable_families,OLMo Think/Instruct shared capable Bank-W families,16,16,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,
bw2_sesoi_nats,"SESOI endpoint (0.10 nat/doubling, load 2->6)",0.15849625007211562,0.15849625007211562,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,task quotes 0.15849625 nat
bw2_family_sd,conservative family SD (nats) from registered variance ruler,0.23,0.23,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,imported from p4-bank-w-power-holm2-dev-v1
bw2_simulation_contract,"simulation contract: Student-t(5), 5000 sims, 2048 sign-flip draws","t(df=5), 5000 sims, 2048 sign-flip draws","t(df=5), 5000 sims, 2048 sign-flip draws",verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,seed 8675309
bw2_power_at_16,conservative one-active-model power at 16 families,0.7788,0.7788,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,rerun skipped (--skip-power-rerun)
bw2_min_families_for_target,first family count with power >= 0.80,18,18,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,rerun skipped
bw2_type_i_all_pass,all four type-I scenarios inside acceptance interval,True,True,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,rerun skipped
bw2_route,pair-power planning route,not-powered-at-current-support,not-powered-at-current-support,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_2_20260803/metrics/bank-w-olmo-pair-power/ol2_bank_w_olmo_pair_power_v1.json,worthwhile=False
s1_capable_families_olmo31-think,"olmo31-think Bank-W capable families (accuracy >= 0.70 at both loads, recomputed from 384-row battery)",17,17,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-think/bank_w_capability/ol-bank-w-capability-olmo31-think-dev-v1/bank_w_capability_rows.parquet,full ID set match
s1_capable_families_olmo31-instruct,"olmo31-instruct Bank-W capable families (accuracy >= 0.70 at both loads, recomputed from 384-row battery)",17,17,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/olmo31-instruct/bank_w_capability/ol-bank-w-capability-olmo31-instruct-dev-v1/bank_w_capability_rows.parquet,full ID set match
s1_capable_families_qwen36-27b,"qwen36-27b Bank-W capable families (accuracy >= 0.70 at both loads, recomputed from 384-row battery)",20,20,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/phase4_20260731/metrics/bank-w-capability/qwen36-27b/p4-bank-w-capability-qwen36-27b-dev-v1/bank_w_capability_rows.parquet,full ID set match
s1_joint_common_capable,three-model joint common capable families (16) vs minimum 20,16/20,16/20,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/bank-w-capability/ol-bank-w-capability-joint-dev-v1.json,sha256(sorted ids) recon b24741a742f0 frozen b24741a742f0
s1_pair_intersection_16,OLMo Think/Instruct pairwise intersection equals the 16 shared families used by Study-2 pair planning,16,16,recomputed_from_items,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/*/bank_w_capability/*/bank_w_capability_rows.parquet,matches ol2-bank-w-olmo-pair-power-v1 support sha 
s1_joint_decision_blocked,Study-1 joint capability decision blocks Bank-W intervention,BLOCKED,BLOCKED,verified_registered_summary,byte_identical,/content/drive/MyDrive/interpret/special-lab-1/olmo_lineage_20260801/metrics/bank-w-capability/ol-bank-w-capability-joint-dev-v1.json,freeze_ready=False
s1_p4_import_16of20,Phase-4 imported joint block repeats 16/20 common capable families,16/20 (sha ffe1ca8b707e),16/20 (sha ffe1ca8b707e),verified_registered_summary,byte_identical,/content/labs/interpretability/jspace_phase4/reports/bank_w_capability_joint_imported_dev_v1.json,registered path /content/labs_phase4_4/... no longer exists; repo copy verified against registered sha256
archive_sha256_integrity,every archive file read verified against its registered sha256,all match,all match,verified_registered_summary,byte_identical,both registries,
